algorithm,problem,problem_name,dim,n_constraints,seed,N,MaxIter,penalty,feasibility_tolerance,paper_reported_f,best_fitness,raw_objective,feasible,within_bounds,max_violation,curve_start,curve_end,curve_len,elapsed_seconds,status,message,x1,x2,x3,x4,x5,x6,x7
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1008,30,500,1e+30,1e-08,1.3033,13.014853185106109,13.014853185106109,True,True,0.0,92.96350117216569,13.014853185106109,500,0.6329019999830052,PASS,,5.991452573060265,4.856669022933865,4.4321823568755425,3.5093468690407588,2.1211030102009247,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1009,30,500,1e+30,1e-08,1.3033,13.01716392041336,13.01716392041336,True,True,0.0,112.20782436464074,13.01716392041336,500,0.6315649999887682,PASS,,5.935279366682971,4.86923743918942,4.474265283532268,3.521990509813462,2.1136938538881793,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1010,30,500,1e+30,1e-08,1.3033,13.041928224515857,13.041928224515857,True,True,0.0,80.91544770946388,13.041928224515857,500,0.6271473999950103,PASS,,6.015407902554982,5.07343660181353,4.276606232130499,3.38665521014245,2.2021489127991867,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1011,30,500,1e+30,1e-08,1.3033,13.026588975766193,13.026588975766193,True,True,0.0,98.33824170146183,13.026588975766193,500,0.6363065000041388,PASS,,5.857268274944324,4.866465218798826,4.410268059240981,3.5606196204110714,2.2349883635042116,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1012,30,500,1e+30,1e-08,1.3033,13.017530209941254,13.017530209941254,True,True,0.0,72.07772355622393,13.017530209941254,500,0.6338086000178009,PASS,,5.893735121914073,4.862397296079257,4.532748046015144,3.43296456331218,2.193209937237917,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1013,30,500,1e+30,1e-08,1.3033,13.030458960169012,13.030458960169012,True,True,0.0,63.62087083596201,13.030458960169012,500,0.6343804000061937,PASS,,5.842978255678755,4.822844061596179,4.685391539216969,3.41027705964264,2.17433646202904,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1014,30,500,1e+30,1e-08,1.3033,13.016406405645972,13.016406405645972,True,True,0.0,108.54726449044065,13.016406405645972,500,0.6285746999783441,PASS,,6.006027047265304,4.885703977051,4.470488098802895,3.4579726433332105,2.093057599945362,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1015,30,500,1e+30,1e-08,1.3033,13.023445922752122,13.023445922752122,True,True,0.0,78.24292042110577,13.023445922752122,500,0.6262178000179119,PASS,,6.068021153088588,4.859558397874594,4.458041754408285,3.345715831721807,2.193222507431346,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1016,30,500,1e+30,1e-08,1.3033,13.019143806647199,13.019143806647199,True,True,0.0,68.17889524713857,13.019143806647199,500,0.6275377999991179,PASS,,6.093949431736486,4.830965581107481,4.41051214568706,3.4595509310543076,2.122669414667878,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1017,30,500,1e+30,1e-08,1.3033,13.014936521778202,13.014936521778202,True,True,0.0,68.73108141142711,13.014936521778202,500,0.620649200049229,PASS,,5.9200501436324275,4.826715898752975,4.537662225411175,3.4881783447075287,2.1382811152886334,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1018,30,500,1e+30,1e-08,1.3033,13.022600426390447,13.022600426390447,True,True,0.0,77.36533415404706,13.022600426390447,500,0.6375441999989562,PASS,,5.948497433881614,4.915568165670374,4.459304398326026,3.38376625666732,2.216064944668112,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1019,30,500,1e+30,1e-08,1.3033,13.021283693579939,13.021283693579939,True,True,0.0,84.65211149548038,13.021283693579939,500,0.6284575000172481,PASS,,6.001629908156054,4.801470925387267,4.474899152502435,3.4479672584672265,2.1951183814187987,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1020,30,500,1e+30,1e-08,1.3033,13.016492553736871,13.016492553736871,True,True,0.0,87.96117866755853,13.016492553736871,500,0.6335149999940768,PASS,,6.004562238687572,4.825119066443345,4.460034789290713,3.434810732471096,2.1888609522474924,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1021,30,500,1e+30,1e-08,1.3033,13.01554694727029,13.01554694727029,True,True,0.0,82.29069331458258,13.01554694727029,500,0.6364787999773398,PASS,,5.88921069182768,4.937593597254086,4.492440437008889,3.4747203807632254,2.1179033816909287,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1022,30,500,1e+30,1e-08,1.3033,13.02098483486265,13.02098483486265,True,True,0.0,101.91621936335085,13.02098483486265,500,0.6305700000375509,PASS,,5.96160179232812,4.939104851193425,4.347100614429533,3.4841179495399954,2.1886802469797684,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1023,30,500,1e+30,1e-08,1.3033,13.019583096476198,13.019583096476198,True,True,0.0,74.73264393875215,13.019583096476198,500,0.6473096000263467,PASS,,5.830604006046866,4.91899998400825,4.45067428778918,3.517810486366259,2.2002645398964478,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1024,30,500,1e+30,1e-08,1.3033,13.015578111270305,13.015578111270305,True,True,0.0,86.28210604049349,13.015578111270305,500,0.63916479999898,PASS,,5.906065643726544,4.8610677126901,4.524966187972623,3.4748952861894393,2.144923728660216,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1025,30,500,1e+30,1e-08,1.3033,13.035504252282605,13.035504252282605,True,True,0.0,59.209181020952855,13.035504252282605,500,0.6309938000049442,PASS,,5.86013434878891,4.938313941009047,4.645240707115926,3.472308676089725,2.027935894288498,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1026,30,500,1e+30,1e-08,1.3033,13.018060974019555,13.018060974019555,True,True,0.0,93.40165621796685,13.018060974019555,500,0.6321357999695465,PASS,,5.978186424726576,4.911139705180479,4.5216796206889045,3.394514472936857,2.110387511074438,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1027,30,500,1e+30,1e-08,1.3033,13.022966221134485,13.022966221134485,True,True,0.0,93.4546830929211,13.022966221134485,500,0.6319572000065818,PASS,,5.861751141199894,4.952388230631225,4.503970667494912,3.433214111480218,2.172464764898261,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1028,30,500,1e+30,1e-08,1.3033,13.03168950410341,13.03168950410341,True,True,0.0,93.3876910842074,13.03168950410341,500,0.628247500048019,PASS,,5.827813495042933,4.8744533442288445,4.634065866140001,3.539507500223197,2.061964267538882,,
SCHO,cantilever_printed,Cantilever beam (paper-printed objective),5,1,1029,30,500,1e+30,1e-08,1.3033,13.030060559260695,13.030060559260695,True,True,0.0,100.00660698280478,13.030060559260695,500,0.6312050999840721,PASS,,5.991108365878947,4.778314446280098,4.655704262312962,3.3590895762245565,2.150970623179878,,
GWO,three_bar_truss,Three-bar truss,2,3,1000,30,500,1e+30,1e-08,263.8958476,263.903843426608,263.903843426608,True,True,0.0,290.49335162223025,263.903843426608,500,0.5112725000362843,PASS,,0.7881671447909793,0.40976510310551567,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1001,30,500,1e+30,1e-08,263.8958476,263.8998664247025,263.8998664247025,True,True,0.0,289.5189128556489,263.8998664247025,500,0.5089380999561399,PASS,,0.789330985221976,0.4064334952425539,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1002,30,500,1e+30,1e-08,263.8958476,263.9049274198869,263.9049274198869,True,True,0.0,277.95682955972217,263.9049274198869,500,0.5170039999647997,PASS,,0.7874845344057301,0.4117066567675776,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1003,30,500,1e+30,1e-08,263.8958476,263.90673286192794,263.90673286192794,True,True,0.0,277.9794567869997,263.90673286192794,500,0.5112363999942318,PASS,,0.7881104806459253,0.4099542678635871,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1004,30,500,1e+30,1e-08,263.8958476,263.92334171278765,263.92334171278765,True,True,0.0,288.8397067874959,263.92334171278765,500,0.5164998000254855,PASS,,0.7916789677049909,0.4000271507800166,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1005,30,500,1e+30,1e-08,263.8958476,263.89887746171445,263.89887746171445,True,True,0.0,274.44342375403295,263.89887746171445,500,0.5064758000080474,PASS,,0.788635196774027,0.4083915925319374,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1006,30,500,1e+30,1e-08,263.8958476,263.898560723085,263.898560723085,True,True,0.0,269.80897589655046,263.898560723085,500,0.5074743000441231,PASS,,0.7872180984443471,0.412396584499742,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1007,30,500,1e+30,1e-08,263.8958476,263.9055076611045,263.9055076611045,True,True,0.0,269.90641980052345,263.9055076611045,500,0.5088048999896273,PASS,,0.7910758502691472,0.40155468397813276,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1008,30,500,1e+30,1e-08,263.8958476,263.9168960412885,263.9168960412885,True,True,0.0,275.7051854725746,263.9168960412885,500,0.5026904999976978,PASS,,0.7837242292868577,0.42246209197713425,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1009,30,500,1e+30,1e-08,263.8958476,263.8993664626957,263.8993664626957,True,True,0.0,267.6184933237189,263.8993664626957,500,0.5045157999848016,PASS,,0.7904607970787598,0.4032329051208987,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1010,30,500,1e+30,1e-08,263.8958476,263.9039463575159,263.9039463575159,True,True,0.0,280.8335874752684,263.9039463575159,500,0.5136378000024706,PASS,,0.7900314882054079,0.40449297293138314,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1011,30,500,1e+30,1e-08,263.8958476,263.90432914068253,263.90432914068253,True,True,0.0,269.37549083562817,263.90432914068253,500,0.5112283000489697,PASS,,0.7881706140463202,0.40976014771035274,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1012,30,500,1e+30,1e-08,263.8958476,263.8983077269484,263.8983077269484,True,True,0.0,285.70286694649195,263.8983077269484,500,0.5219342000200413,PASS,,0.7895029448365056,0.4059315330269168,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1013,30,500,1e+30,1e-08,263.8958476,263.9060849903075,263.9060849903075,True,True,0.0,270.91203783897,263.9060849903075,500,0.5312142999609932,PASS,,0.7900182671317594,0.4045517541026249,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1014,30,500,1e+30,1e-08,263.8958476,263.9030086131857,263.9030086131857,True,True,0.0,285.365379763582,263.9030086131857,500,0.5098217000486329,PASS,,0.7856369317075522,0.41691327828784597,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1015,30,500,1e+30,1e-08,263.8958476,263.951367670712,263.951367670712,True,True,0.0,287.55077869702626,263.951367670712,500,0.509692499996163,PASS,,0.797298384626098,0.384413299114343,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1016,30,500,1e+30,1e-08,263.8958476,263.90814036583885,263.90814036583885,True,True,0.0,281.9060445896059,263.90814036583885,500,0.5207731999689713,PASS,,0.7922415584557602,0.3982838903709222,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1017,30,500,1e+30,1e-08,263.8958476,263.94788032806554,263.94788032806554,True,True,0.0,279.9329589958382,263.94788032806554,500,0.5060633000102825,PASS,,0.7967870454886831,0.3858247111740875,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1018,30,500,1e+30,1e-08,263.8958476,263.90371405418904,263.90371405418904,True,True,0.0,293.6748940065258,263.90371405418904,500,0.5323683000169694,PASS,,0.7889454714285492,0.40756236920771166,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1019,30,500,1e+30,1e-08,263.8958476,263.90030160344025,263.90030160344025,True,True,0.0,278.988343032372,263.90030160344025,500,0.559046300011687,PASS,,0.786493259225805,0.41446414821009875,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1020,30,500,1e+30,1e-08,263.8958476,263.9105364245711,263.9105364245711,True,True,0.0,279.88371463542165,263.9105364245711,500,0.5215983000234701,PASS,,0.7930487625449808,0.3960247330170863,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1021,30,500,1e+30,1e-08,263.8958476,263.9047787791689,263.9047787791689,True,True,0.0,291.71789715294136,263.9047787791689,500,0.5103229000233114,PASS,,0.790437147754847,0.4033539186748672,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1022,30,500,1e+30,1e-08,263.8958476,263.90581515501157,263.90581515501157,True,True,0.0,281.09458381066895,263.90581515501157,500,0.5118661999586038,PASS,,0.7917466791333712,0.39966036836157065,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1023,30,500,1e+30,1e-08,263.8958476,263.90650847457033,263.90650847457033,True,True,0.0,276.12251629601826,263.90650847457033,500,0.5242502000182867,PASS,,0.7870044689173122,0.41308029756350767,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1024,30,500,1e+30,1e-08,263.8958476,263.90246304611634,263.90246304611634,True,True,0.0,273.4884255751109,263.90246304611634,500,0.5273354999953881,PASS,,0.7896209386032184,0.40563934944827434,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1025,30,500,1e+30,1e-08,263.8958476,263.90711475867863,263.90711475867863,True,True,0.0,283.3064130697967,263.90711475867863,500,0.5333412000327371,PASS,,0.785523902457751,0.41727403473880237,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1026,30,500,1e+30,1e-08,263.8958476,263.9000145236649,263.9000145236649,True,True,0.0,274.7712403682207,263.9000145236649,500,0.5179873999441043,PASS,,0.789633720392677,0.40557871186375233,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1027,30,500,1e+30,1e-08,263.8958476,263.89919198494124,263.89919198494124,True,True,0.0,301.1544097336851,263.89919198494124,500,0.6096712999860756,PASS,,0.7900470742903347,0.40440134510026127,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1028,30,500,1e+30,1e-08,263.8958476,263.8977230964168,263.8977230964168,True,True,0.0,268.96934266376513,263.8977230964168,500,0.6693609000067227,PASS,,0.787545521546465,0.4114621158497615,,,,,
GWO,three_bar_truss,Three-bar truss,2,3,1029,30,500,1e+30,1e-08,263.8958476,263.9194469402104,263.9194469402104,True,True,0.0,273.44377642839265,263.9194469402104,500,0.5478009999496862,PASS,,0.7943929506687546,0.3923119000234359,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1000,30,500,1e+30,1e-08,263.8958476,263.9072609378958,263.9072609378958,True,True,0.0,283.66236206601155,263.9072609378958,500,0.5830967000219971,PASS,,0.785971005961302,0.4160108968539614,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1001,30,500,1e+30,1e-08,263.8958476,263.90642014937663,263.90642014937663,True,True,0.0,265.16434607075246,263.90642014937663,500,0.577300600009039,PASS,,0.7923327850245221,0.39800866050471606,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1002,30,500,1e+30,1e-08,263.8958476,263.9049037018017,263.9049037018017,True,True,0.0,277.8655882844669,263.9049037018017,500,0.6584152999566868,PASS,,0.7879346412927757,0.4104333250583701,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1003,30,500,1e+30,1e-08,263.8958476,263.89786691094696,263.89786691094696,True,True,0.0,302.8526283522023,263.89786691094696,500,0.6555683999904431,PASS,,0.7872455788444992,0.4123119200691729,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1004,30,500,1e+30,1e-08,263.8958476,263.90854147418435,263.90854147418435,True,True,0.0,271.4350896167962,263.90854147418435,500,0.5411917999736033,PASS,,0.7847137350254378,0.4195798014350003,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1005,30,500,1e+30,1e-08,263.8958476,263.9321689816474,263.9321689816474,True,True,0.0,274.76422320901713,263.9321689816474,500,0.5284268999821506,PASS,,0.794101436034689,0.3932636483360577,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1006,30,500,1e+30,1e-08,263.8958476,263.8970589761454,263.8970589761454,True,True,0.0,264.6626028958506,263.8970589761454,500,0.5289384000352584,PASS,,0.7878965594301905,0.41046258957490445,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1007,30,500,1e+30,1e-08,263.8958476,263.9620500096888,263.9620500096888,True,True,0.0,266.43659241689176,263.9620500096888,500,0.6243201000033878,PASS,,0.7978868077079934,0.3828558106984519,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1008,30,500,1e+30,1e-08,263.8958476,263.89842382035584,263.89842382035584,True,True,0.0,269.3196435612255,263.89842382035584,500,0.5728781999787316,PASS,,0.7894032184527299,0.40621476276991525,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1009,30,500,1e+30,1e-08,263.8958476,263.8992860147343,263.8992860147343,True,True,0.0,295.1592112923302,263.8992860147343,500,0.5379330000141636,PASS,,0.78691400272613,0.41326394999415966,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1010,30,500,1e+30,1e-08,263.8958476,263.93931983593035,263.93931983593035,True,True,0.0,275.9895187420714,263.93931983593035,500,0.5622022000025027,PASS,,0.7914857479319257,0.40073344005861894,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1011,30,500,1e+30,1e-08,263.8958476,263.89860645789884,263.89860645789884,True,True,0.0,324.0264310790251,263.89860645789884,500,0.5306693000020459,PASS,,0.7878075215590981,0.4107299015221667,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1012,30,500,1e+30,1e-08,263.8958476,263.8968799870654,263.8968799870654,True,True,0.0,291.9345903755149,263.8968799870654,500,0.5295816999860108,PASS,,0.7877597877428457,0.41084764843448784,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1013,30,500,1e+30,1e-08,263.8958476,263.89961327141486,263.89961327141486,True,True,0.0,280.19576079824276,263.89961327141486,500,0.5399525000248104,PASS,,0.7870426496867491,0.412903354008034,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1014,30,500,1e+30,1e-08,263.8958476,263.903885910631,263.903885910631,True,True,0.0,272.2408505852547,263.903885910631,500,0.5529121999861673,PASS,,0.7862590478523884,0.41516244108350153,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1015,30,500,1e+30,1e-08,263.8958476,263.8993930728803,263.8993930728803,True,True,0.0,283.03928826311153,263.8993930728803,500,0.5522194000077434,PASS,,0.7867391527129767,0.4137595710955842,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1016,30,500,1e+30,1e-08,263.8958476,263.943747898591,263.943747898591,True,True,0.0,264.8564439728589,263.943747898591,500,0.5258804999757558,PASS,,0.7878853890075497,0.410961073525753,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1017,30,500,1e+30,1e-08,263.8958476,263.95446264184125,263.95446264184125,True,True,0.0,285.50436498517524,263.95446264184125,500,0.5185452000005171,PASS,,0.7968151663270628,0.38581099656980067,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1018,30,500,1e+30,1e-08,263.8958476,263.89931854274414,263.89931854274414,True,True,0.0,268.1668232415496,263.89931854274414,500,0.5267609999864362,PASS,,0.7890541005449971,0.4072111645537642,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1019,30,500,1e+30,1e-08,263.8958476,263.9103338229741,263.9103338229741,True,True,0.0,270.80618711401405,263.9103338229741,500,0.5186894999933429,PASS,,0.790880624835212,0.40215512650961166,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1020,30,500,1e+30,1e-08,263.8958476,263.90491333946807,263.90491333946807,True,True,0.0,269.3959870303891,263.90491333946807,500,0.522927800018806,PASS,,0.792172789181638,0.3984461289874904,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1021,30,500,1e+30,1e-08,263.8958476,263.8993222490543,263.8993222490543,True,True,0.0,284.96740708709126,263.8993222490543,500,0.5241587000200525,PASS,,0.7868102124747328,0.41355787549969536,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1022,30,500,1e+30,1e-08,263.8958476,263.9169906471968,263.9169906471968,True,True,0.0,270.1571946994703,263.9169906471968,500,0.523322900000494,PASS,,0.7840329943630296,0.421589718519598,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1023,30,500,1e+30,1e-08,263.8958476,263.9210126850619,263.9210126850619,True,True,0.0,287.4882741869114,263.9210126850619,500,0.5160288999904878,PASS,,0.7859013659451319,0.4163453860363258,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1024,30,500,1e+30,1e-08,263.8958476,263.91270615916244,263.91270615916244,True,True,0.0,291.37159302203906,263.91270615916244,500,0.5147018000134267,PASS,,0.7846776617845108,0.4197234788178973,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1025,30,500,1e+30,1e-08,263.8958476,263.903047637086,263.903047637086,True,True,0.0,266.0199749863068,263.903047637086,500,0.5890913999755867,PASS,,0.7914201901760668,0.4005561434050836,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1026,30,500,1e+30,1e-08,263.8958476,263.89770158817566,263.89770158817566,True,True,0.0,280.671957906915,263.89770158817566,500,0.5136171999620274,PASS,,0.789981415686386,0.4045721517089866,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1027,30,500,1e+30,1e-08,263.8958476,263.9524493156866,263.9524493156866,True,True,0.0,267.1986888610325,263.9524493156866,500,0.5341649000183679,PASS,,0.7969630510972561,0.3853725820129025,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1028,30,500,1e+30,1e-08,263.8958476,264.01367868585953,264.01367868585953,True,True,0.0,275.3649671110815,264.01367868585953,500,0.5130007999832742,PASS,,0.7766933212956075,0.4433163292968908,,,,,
SCHO,three_bar_truss,Three-bar truss,2,3,1029,30,500,1e+30,1e-08,263.8958476,263.9223241993111,263.9223241993111,True,True,0.0,274.2460690319628,263.9223241993111,500,0.5182789000100456,PASS,,0.7939566319039587,0.3935747684438278,,,,,
